,text,pred,rule_book
4271,during preparatory works for a rigging workscope a member of the wells team identified that the load weight had been incorrectly assessed in the lift plan incident 33945during pre works for cn18 fwv and umgv change out a member of the workforce identified that the load had been stated as 80kg in the lift plan however the actual weight of the umgv was 360kg the loler fp was informed and the lift plan was rescinded lift plan amended and structural approval gainedsee attachments section for the full investigation report see detailed description,1,0
9715,air compressor braided fuel hose leak when conducting preoperational checks before starting air compressor after night shift meal break worker notice wet film on manifold which on further investigation revealed a leak in the braided fuel hose compressor tagged out fuel hose changed out on day shift compressor tagged out manifold wiped down and fuel hose changed out on day shift,1,0
13629,during the excavation of a trial pit a metal pipe was unearthed possibly redundant during the excavation of a trial pit a metal pipe was unearthed the pipe was approximately 5cm diameter the trial pit location had been cat and gpr scanned cleared for excavation there was nothing recorded on the site plans and therefore may be a redundant service the trial pit was abandoned the service was recorded and then the trial pit was infilled the trial pit was abandoned the service was recorded and then the trial pit was infilled,1,0
20019,the worker of contractor get to work in the cocrete pit depth around one six meters without proper access means or fall prevention the worker was found working in the concrete pitch depth one six meters but no ladder or a proper means to get down or up of the pit obviously the work just lower himself into pit without any fall prevention stopped work and called all worker involved in that activities to stand down and review work method unsafe action has been reported to contractor and wood management to support for improvement the worker just made decision on what they please to do while insufficient supervision of contractors presence at the moment of unsafe act observed,1,0
1250,ip struck left air on protruding sign as he stood up causing minor abrasion incident 39963ip was carrying out industrial cleaning duties on 47ft level vaccing the floors on 2a feeder he required to lean over some pipe work toreach anarea asdoing sohe lifted his head and caught his left ear on a protrudingsign the ip suffered a minor abrasion slight bleeding occurred but as the ip came to report the injury the wound required no attention ip was fit to return to normal duties no lost time the operative was new to site 1months and therefore no fully aware of hazards within areas operatives to be rebriefed on this ip has signed onto the task risk assessment and completed a powra before starting the job hazard of low areas see attached general cleaning work in the power station is not subject to permit to work at the power station and task risk assessment could not be located see detailed description,1,0
3237,"ip was attempting to fill a line with methanol clear hydrate in the line during this process ip suffered splash back of methanol in his mouth ip immediately spat out the methanol did not swallow late report by employee incident 35917ip was attempting to fill a line with methanol clear hydrate in the line on a cop lease location during this process ip suffered splash back of methanol in his mouth ip did not ingest the chemical he spat the chemical out immediately it is known yet what container the employee was using to inject the methanol into the line the description reported was a plastic container the employee did not report this incident as it happened rather the ip chose to wait till the next morning to report the incident after understanding what effect methanol could have had the incident occurred sometime on the previous day wednesday eleven million, eighty-two thousand and seventeen first formal report of incident was made thursday eleven million, ninety-two thousand and seventeen the employee met with a cop supervisor and requested to see a doctor at xstreme md so that he could assure himself he was safe from any after effects the methanol could have had ip was instructed to call the account manager by the client ip was instructed to call and report the incident to axiom and wood would take medically advice from that point forward as the basis to handle the ip medical case axiom did not report any undesired health issues after discussion with the ip ip has been instructed to go back to work wood account manager has since spoken to the client and has coached the employee on timely and lack of reporting of incidents see detailed description",1,0
35938,fall on same level n e c the employee was positioning the shoot on the hopper rail car when the shoot broke and the employee fell onto the hopper rail car fracturing three ribs on the left side,1,0
12909,employee observed momentairily standing on the first rung of a handrail the employee deckcrew was overseeing a lifting operation on the loggs platform pr the load was being sent down from the upper deck to the lower deck the employee was on the upper deck and to gain a better view of the lay down area he momentarily stood on the first rung of the handrail the unsafe act was witnessed by the e c supervisor and the oim the job was stopped and the discussion was held with the employee the employee apologized and advised that he knew what he had done was wrong and he had became tasked focused and had a laps in concentration,1,0
886,viusa paperwork error that delayed employee departing country at 0830hrs on 8th nov isom was informed by cr jmc that wood employee was unable to depart the airport and fly home due to a visa issue isom called wood pro lead and cr m g and the issue was recrified withimn ninety mins employee was able to depart as planned and was on the plane with the offgoing isom one hundred visa check for all pax in country conducted and no other discrepancies foundisom informed pro lead to overhaul the visa tracker and check for formatting issuesdaily visa tracker check by all pro team to ensure nothing is missed in future,1,0
47925,other fall to lower level eleven to fifteen feet an employee fell approximately fifteen feet from the roof while working the employee suffered a broken collar bone broken ribs a collapsed lung and a concussion the employee was not using fall protection at the time,1,0
4685,a worker grazed a fence with a water truck while backing causing the post to deflect a couple inches requiring a need for the post to be restraightened no damage to truck occurred incident 32432a water truck driver was providing water onto the site for dust suppression and in doing so grazed a fence the driver had been traveling a designated path for most of the day and as he continued up the same path he came too close to the fence requiring him to stop another crew member notified the driver that his mirror was close to making contact with the top wires of the fence as the driver attempted to back out of the hazard paying attention to the proximity of his mirror to the fence is when the back end of the truck grazed the pole bumping it out of line a couple inches the crew was able to straighten up the post with minimal exertion and no damage was sustained to the truck the driver was in a position that he should not have been as the travel route was too narrow with the incorporation of additional soil lifts in the area driver was focusing on his mirror and did not notice that he was veering towards the fence no injury was sustained see detailed description,1,0
8012,ip slipped on stairs and twisted ankle due to poor lighting levels ip was leaving irs workshop via side door and slipped on internal stairs and twisted ankle due to poor lighting levels ip reported incident following day to supervisor ip advised that they had used over counter pain killers and was able to carry out normal working duties i c a side door opened fully to allow natural light to area at bottom on internal stairs reported to fm helpdesk and electrician mobilised as a priority review of area carried out with cbre electrician and hse advisor light bulb replaced as a priority and the area is now lit sufficiently,1,0
17637,during electrical switching operations 11kv electrical feeder to ps platform tripped electrical maintenance checks were been carried out on lsw7230 during electrical switching operations lsw7240 11kv electrical feeder to the ps platform tripped on earth fault sensitive ground inst overcurrent and deenergised lsw7230a ps 11kv switchboard incomer a1 which at the time was the only source of main power to ps platform during the maintenance checks the electrical technician noticed a discrepancy with the as found earth fault protection settings on lsw7240 a9 versus the protection setting schedule recommended settings for this feeder the electrical technician reduced the earth fault settings from the as found zero two to align with the protection setting schedule recommended protection setting zero five an investigation of the incident was carried out by a wood competency supervisor a copy of the investigation and the recommendations is attached names removed power reinstated to ps platform,1,0
40051,contact with hot objects or substances on april twenty-six two thousand and sixteen at approximately six hundred p m an employee was changing a filter basket that removes fines from the alkaline cleaner the employee unscrewed the lid and was struck by hot water and detergent sodium hydroxide mix under twenty-six psi causing second and third degree burns to his upper torso arms and back he was wearing a hard hat eye protection hearing protection boots and nitro gloves at the time chemical resistant clothing was not worn and lockouttagout was not performed while the filter was being changed,1,0
9382,equipment damage crane operator damages an emergency light while hoisting a 4x4 drum rack while offloading a 4x4 drum rack to a supply boat the crane operator damaged an emergency light on the ne corner of the production deck extension the incident occurred while a level two crane operator was performing lifts under the direct supervision of a level three crane operator the crane operator picked the 4x4 drum rack up from the center well clearing the deck and equipment then swung the load over the water to be lowered to the boat the crane operator began to lower the load in coordination with the banks man the load was believed to be clearof the facility andor facility equipment while being lowered the drum rack contacted an emergency light ups00029114 damaging the casing of the light the light remained in location due to the stainless steel secondary retention net connected to the light post the secondary retention device kept the light from dropping into the water the crane operator completed the lift the crane operator exercised stop work authority and notified ehs specialist oim the oim exercised level two stop work authority to address the incident ptwjsa and the personnel a senior electrician isolated the breaker for the damaged e light and the light was safely removed wire nuts were installed to the wiring which ran to the damaged light a sap repair notification is to be created so the e light can be replaced the oim reissued the ptw after all personnel were addressed crane operations were completed without any issues,1,0
55556,other fall to lower level eleven to fifteen feet an employee fell approximately thirteen feet while connecting plates and was hospitalized fall protection was worn but not tied off at the time,1,0
5144,buried telecom cable to redundant office damage during concrete demolition incident 31949as part of the newport ttlr access project works there is scope to relocate a caltex entry sign and refurbish the garden bed planter area at the newport terminal burleigh st entrance the scope of work involved concrete cutting and demolition works to allow the existing pavement to be cut and reinstalled with new concrete to allow future tanker truck movements into the newport terminal the wg subcontractor performed the appropriate underground surveys ie wanding and service locationreports including adial before you dig dbyd report suppliedby the client thedbyd report had been interpreted at the time that the underground telecom cableleading to the redundant office building had beenidentified andpresumed to be dead the wg subcontractor methodology to remove the cut concrete was to remove the cut section in panels while lifting the concrete panels up out of the ground with an excavator the underlying telecom cable was severed in the process due to the sharp concrete panel edge the telecom cable was not encapsulatedin any physical protection i e directly buried underneath the concrete a risk assessment was completed and a valid permit was obtained for the task in close consultation with the client see detailed description,1,0
7546,"expro wireline mast aeronautical light cable incident incident 28512whilst slipping and cutting the slick line wire on a06slot four in preparation to pull the water injection valve flickering of the aeronautical light was observed along with venting of air from the solenoid at the rear of the mast user control panel at this time electrical sparks were observed at the upper eyelet on the asep mast the wireline supervisor immediately shut down the electrical supply at the power pack and informed the tseuk well operations supervisor the decision was made to lower the expro wireline lubricator to the skid deck the test cap was installed and pressure tested five million, three thousand psi the insitu sub the asep mast was lowered and placed in the rest position on inspection two areas of wear were discovered on the 24v aeronautical cable during the intervention operation the wind speeds were steady at approximately thirty-five knots which is inside the operational limits for both the platform and the mast on first inspection the aeronautical cable appears to have been rubbing against the retaining eyelits one at the time of the incident the well was closed in two platform not producing at the time3 this is a water injection well4 one hundred and forty-one bbls of water had been pumped down the wellnote as per an interface agreement the client will be investigating this event due to its technical nature and that this activity is being run by client and not wgpsn it has been reported in cairs due to our dutyholder responsibilities and requirement to oversee the event and investigation riddor reporting was considered but this electrical incident did not qualify the initial report from the client team has been attached investigation ongoing at this time see detailed description",1,0
21548,operator of crane extended boom without roping down two blocked and damaged pushrod operator of crane extended boom without roping down two blocked and damaged pushrod task stopped investigation commenced,1,0
23288,georgia buggy came into contact with solar module on eight twenty-five two thousand and twenty-one at approximately 935am est an employee operating a georgia buggy was traveling north parallel to the arrays as the employee was went to turn to the left to travel between the arrays the control handle for the left track did not fully disengage as a result the machine did not stop and a solar module was damaged there were no injuries associated with this incident the employee did have a spotter that was in the area but was not located in a position where they could have been injured the employee notified their supervisor the actual severity rating is listed as an a1 due do the damage being 10k as well as no injury to personnel the potential severity rating is listed as a b1 as the damage to the panel would still be 10k although the potential that the operator could have sustained firstaid injuries as a result of the contact with the solar panel as the operator stepped off the georgia buggy before it made contact with the panel the supervisor told management and hse personnel the equipment was tagged out investigation protocols were initiated,1,0
24302,a wood employee cut a live line that was tested to be dead and isolated a wood employee had isolated a 110v line while working on the oc1001 seventeen the employee tested the wire with a tic tracer before cutting the wire it was dead and ready to be cut he cut the wire and pulled it back to the splice box when the employee attempted to cut the wire and prep it for termination with scissors there was a spark the employee tested the wire again and it was hot he separated the wires and finished the termination he came down and reported the incident to the construction manager potential there was no injury potential for injuryhealth effect could of occurred employee separated the wires the incident was reported to the construction manager the permit writer the wood supervisor and safety no one was injured and nothing was damaged,1,0
4996,rcd tester failed when testing the sludge board at image flat wtp incident 32206rcdtester failed when testing the sludge board at image flat wtp rcd tester was taken out of service and sent away for repair see detailed description,1,0
4240,wg site safety inspector was driving and talking on the phone using a handsfree device incident 33869wg site safety inspector was observed by a worker to be driving and using a handsfree device worker reported this observation to tnpi project hsse manager tnpi project hsse manager relayed this to wg construction manager wg construction manager called her to tell her to come back to the yard and she answered the phone while driving again ___________________________________________may seventeen two thousand and seventeen at approximately 740am wg site safety inspector was observed by a worker to be driving and using a handsfree device the worker reported this observation to the client tnpi project hsse manager tnpi hsse managerrelayed what was reported to him to wg construction manager wg construction managerandtnpi hsse managercalled wg site safety inspector to tell her to come back to the yard to get more information from her she answered her phone while driving without pulling over to take the call once at the office wg site safety inspector acknowledged driving while talking on the phone to take wg construction manager call as she believed it was important and said that she had not been on the phone while leaving the yard as had been originally observed wg site safety inspector toldwg construction managerandtnpi hsse manager that if the call involved a conversation she would find a safe place to stop and continue the conversation wg site safety inspector called her manager wg canadahsse manager at eight hundred am to report the above proceedings and again mentioned that she would answer phone calls via her headsethandsfree device in her vehicle and pull over to take the call if it was important alexandra asked wg site safety inspector if she understood what she had done wrong by violating the wg and project life saving rule driving and talking on the phone wg site safety inspector claimed that she was aware but thought that answering and pulling over was acceptable practice wg canadahsse manager told the wg site safety inspector to go back with the crews until she could talk to wg construction manager about the event and in the interim to not answer her phone while driving or have a handsfree device on while driving wg canadahsse manager talked to wg construction manager wg canada business unit vice president and wg canada vp pipelines and it was decided that the wg site safety inspector would be released early from her project and company duties due to blatant disregard for the projectwg lsr wg site safety inspector signed off acknowledgment of understanding not to use handsfree devices during her hsse orientation was responsible for administering an hsse orientation that reviewed this rule and had also been present on site working previously when a different wg inspector was reprimanded for using a cell phone and driving wg site safety inspector completed her duties for the day on may seventeen 2017and was released from wg and the project see detailed description,1,0
23464,building access security door unsecured at approximately six hundred and forty-five on thursday 2nd september a building security access door that should be secured was unsecured subsequently resulting in personnel being able to potentially access the building without access rights it was also noted that the access card reader was defective building facilities contracts manager and security team informed,1,0
3132,contractor was observed working at heights without fall protection employee intervened no injuries contractor removed from site under investigation incident 36026contractor mcelligotts was observed working at heights without fall protection e4 digester gallery employee intervened no injuries contractor removed from site under investigation meeting held with contracting company who have completed their own incident investigation refer attached see detailed description,1,0
2752,spotter left work area to use restroom without stopping the equipment in operation violating clients m89 standard incident 36447civil crew was working to finish spreading limestone when the leadman noticed divits in the newly spread driveway and stopped the job to address paperwork and manpower assignments the leadman positioned three spotters to cover the work per the clients requirements one of the spotters assigned left his assigned position to use the restroom without stopping the work which a violation of the client standrd an intervention was made by the client hsse and the job was stopped see detailed description,1,0
