tblID,IRN,IncidentNumber,IncidentDate,TimeofIncident,BusinessUnit,BusinessGroup,ServiceLine,Project,Office,Country,IncidentType,IsNearMiss,OSHAClassification,ShortDescription,ActualRating,PotentialRating,IncidentAssignedTo,Status,NeedIRP,ContractorName,WeatherConditions,FullDescription,ImmediateAction,HazardSource,IPOccupation,AgeProfile,Gender,DaysSinceOff,InjuryType,BodyPart,CauseOfInjuryIncident,WorkActivities,LSRBreached,BusinessUnitID,BusinessGroupID,ServiceLineID,ProjectID,OfficeID,CountryID,OtherIncidentAssignedTo,OtherInjuryType,OtherCauseofInjuryIncident,OtherHazardSource,OtherLSRBreached,IsWorkRelated,DateCreated,AuditDate,WasUpdated,DayofWeek,CreatedTimeStamp,LateReporting,JFCAction,OHdefinition,MTCcount,RWCcount,LTIcount,FAcount,lastUpdate,TransferTimeStamp,SourceFileName
30166,72127,20223054,2022-06-06 00:00:00.000,12:30,Investment Services,Swaggart,Swaggart,HCC West,Bayer,United States,Asset Damage,Yes,,Volvo 45G Articulating Haul Truck - Bed tipped onto side,A1,B1,Wood,Closed,No,,Clear/Sunny,"Employee drove the left rear tires of a Volvo G45 articulating haul truck (#2700)  up on a pile of rocks/dirt while backing up, which caused the bed to turn over to the right side.  There was no injury to the driver or damage to the truck.  The truck was being spotted by a dozer operator.",The driver immediately called their supervisor and safety.   A safety stand down was held for all employees to show them the truck and to discuss the reasons why it occurred.  Employees also offered suggestions as to how it could have been prevented.,,,,,,,,,"Operating Equipment/Machinery ",None,13391,13738,13739,20059322,16562,195,,,,,,Yes,2022-06-06 00:00:00.000,NULL,0,Monday,2022-06-06 22:12:35.000,No,,,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30329,72248,20223175,2022-06-06 00:00:00.000,08:00,Consulting,Energy Optimisation & Innovation,EMEA,Reading,Reading Wood/Internal (onshore),United Kingdom,Occupational Health,No,,IP tested positive for COVID-19,B3,B3,Wood,Closed,No,,Not Applicable,IP tested positive for COVID-19. IP self isolated at home. IP wasn't working at the office.,IP self-isolating at home,Other,,,,,,,,Non Work Related,,13671,13684,13687,20059282,16162,194,,,,COVID-19,,No,2022-06-14 00:00:00.000,NULL,0,Monday,2022-06-14 08:35:26.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30266,72214,20223141,2022-06-06 00:00:00.000,17:15,Projects,Process & Chemicals,Mining & Minerals,Kemerton Project,Kemerton Project Site,Australia,Occupational Health,No,,"A managed contractor employee tested positive for COVID-19. ",B3,B5,Managed Contractor,Closed,No,TCD,Not Applicable,"A managed contractor employee tested positive for COVID-19 whilst offsite. ",Managed contractor employee self-isolated.,Other,,,,,,,,Non Work Related,,13695,13700,13732,20059248,16052,212,,,,COVID-19,,No,2022-06-13 00:00:00.000,NULL,0,Monday,2022-06-13 04:41:44.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30223,72161,20223088,2022-06-06 00:00:00.000,12:00,Projects,Process & Chemicals,Europe,TEVA Genesis,TEVA Genesis - Site,Germany,Occupational Health,No,,Wood employees tested positive to COVID-19,C3,C5,Wood,Closed,No,,Cloudy/Overcast,Wood employees after having symptoms underwent to swab which resulted positive to COVID-19,"The employees are quarantined as per local law, a negative PCR or rapid test is required to return to office",Other,,,,,,,,Non Work Related,,13695,13700,13702,20055992,8054,43,,,,Covid_19,,No,2022-06-08 00:00:00.000,NULL,0,Monday,2022-06-08 15:38:36.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30226,72158,20223085,2022-06-06 00:00:00.000,05:15,Projects,Process & Chemicals,APAC,Alexandra Road Office,Singapore office,Singapore,Occupational Health,No,,WOOD staff was tested COVID-19 positive.,B3,B5,Wood,Closed,No,,Not Applicable,WOOD staff in Alexandra Office was tested COVID-19 positive.,Staff is currently out of office and on sick leave.,Other,,,,,,,,"Office Work ",,13695,13700,13701,20055715,7430,161,,,,COVID-19,,No,2022-06-08 00:00:00.000,NULL,0,Monday,2022-06-08 07:15:17.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30231,72181,20223108,2022-06-06 00:00:00.000,09:00,Consulting,Energy Optimisation & Innovation,EMEA,E&II Environment & Consents,E&II Environment & Consents,United Kingdom,Occupational Health,No,,Non work related COVID case,B3,B3,Wood,Closed,No,,Not Applicable,Individual tested positive for COVID.,Individual is self isolating.,Other,,,,,,,,"No work activity being carried out at the time of the incident ",,13671,13684,13687,20059271,16133,194,,,,N/A,,No,2022-06-09 00:00:00.000,NULL,0,Monday,2022-06-09 19:33:40.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30212,72132,20223059,2022-06-06 00:00:00.000,03:15,Projects,Conventional Energy,Middle East,Amaad Business Park,Amaad Business Park - Dhahran,Saudi Arabia,Occupational Health/Occupational Health,No,,3 wood employee were tested positive for Covid .,C3,C5,Wood,Closed,No,,Not Applicable,3 wood employee were tested positive for Covid .,"The employees were advised with MOH & company guidance. ",Other,,,,,,,,Non Work Related,,13695,13696,13698,20059413,16665,156,,,,Covid,,No,2022-06-07 00:00:00.000,NULL,0,Monday,2022-06-07 08:23:08.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30213,72131,20223058,2022-06-06 00:00:00.000,10:00,Operations,"Europe, Middle East & Africa (EMEA)",Middle East & Africa,Noble,Noble Office - Malabo Dos,Equatorial Guinea,Occupational Health,No,,"Expat IP was tested prior to exit quarantine. IP tested positive for Covid. ",B3,B5,Wood,Closed,No,,Clear/Sunny,IP was tested prior to exit quarantine. IP tested positive for Covid. IP is currently in isolation and being monitored regularly by the on site Doctor. No symptoms.,IP confined to isolation,Other,,,,,,,,Non Work Related,,13712,13718,13719,20056286,11433,28,,,,illness,,No,2022-06-07 00:00:00.000,NULL,0,Monday,2022-06-07 08:19:08.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30214,72130,20223057,2022-06-06 00:00:00.000,16:00,Projects,Process & Chemicals,Middle East,KNPC New Refinery Project,KNPC NRP - Office,Kuwait,Occupational Health,No,,2 No's Wood employees tested positive for Covid 19,C3,C5,Wood,Closed,No,,Not Applicable,2 separate Wood employees based in different project offices felt unwell and eventually went for a PCR where the results returned as positive.,Verify health status of individuals and commenced Contact tracing.,Other,,,,,,,,"No work activity being carried out at the time of the incident ",,13695,13700,13734,20055628,7661,80,,,,Virus,,No,2022-06-07 00:00:00.000,NULL,0,Monday,2022-06-07 07:45:41.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30215,72169,20223096,2022-06-06 00:00:00.000,20:30,Projects,Renewable Energy & Power,Power & Industrials EPC,Construction - SF-ND,SF-ND,United States,Asset Damage,No,,Wood truck strikes Deer,B1,B2,Wood,Closed,No,,Cloudy/Overcast,"Employee was returning from his home in Colorado to Tioga, ND in the Watford area on Hwy 85 employee states it was drizzling and it was dark he was driving the speed limit 65 mph when a deer jumped in front of the Wood truck and he struck the deer on the passenger side front with the grill guard damaging the headlight and bending the hood, the deer went over the grill guard and into the passenger side door mirror damaging it as well. No damage to the engine compartment he said he pulled over and checked that no fluids were leaking and everything is okay. The incident is classified as a B1/B2 on the actual/potential severity matrix.","Employee pulled over and assess the damaged vehicle. ",,,,,,,,,"Driving ",None,13695,13704,13706,20058986,14955,195,,,,,,Yes,2022-06-08 00:00:00.000,NULL,0,Monday,2022-06-08 22:49:19.000,Yes,,,NULL,NULL,NULL,NULL,2022-09-12 00:00:00.000,NULL,CAIRS_Incidents.csv
30233,72179,20223106,2022-06-06 00:00:00.000,06:15,Consulting,Resilient Environments,Americas,Remediation - Canada Construction,Canada Construction Other,Canada,Asset Damage,No,,Wood employee driving company truck hit a deer while driving to work.,A1,A2,Wood,Closed,No,,Cloudy/Overcast,"Wood employee operating a company pick-up was driving south on Highway 35.  When located a few 100m north of the Lindsay Airport the driver noted a deer jump over the road from left to right in front of the vehicle.  The driver was watching the deer continue on to the west when another deer, unobserved by the driver, jumped in front of the vehicle.  The second deer was struck.  The collision caused damage to the trucks front end.","Pulled off to the side of road, Police were dispatched to record the incident.",,,,,,,,,"Driving ",,13671,13680,13681,20059204,15993,1,,,,,,No,2022-06-09 00:00:00.000,NULL,0,Monday,2022-06-09 13:45:44.000,Yes,,,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30235,72177,20223104,2022-06-06 00:00:00.000,15:00,Operations,Americas,Canada & LATAM,Brasil - All Clients,FPSO Peregrino,Brazil,Injury,No,Restricted Work Case,The Wood scaffold leader was fall  sufferings a cut on left shin while assembling the scaffold to remove a valve in the pump room.,B2,B3,Wood,Closed,No,,Not Applicable,"On Jun 06th, at approx. 15:00, a scaffold leader (IP) was assembling scaffold to lift and replace valves on the last floor of a pump room.  To replace the valves, the floor grating had to be removed.   During the task, the IP attempted to get more materials and slipped on the beam structure striking their left leg (Shin) on the steel column resulting in a laceration and falling approx. 2.2 meters.  The IP was wearing fall protection which arrested their fall and was able to climb back up to the original location where the Client ERT assisted and referred to offshore medical for initial assessment, followed by assessment and treatment from an onshore physician.  The laceration required 7 sutures to close the wound.  Actual: B2 was selected as the incident required medical treatment. Potential: B3 was selected as the incident could have had worse consequences depending on the fall and strike to the body.",Stop work and Safety meeting was held by supervisor reinforcing the LSR Work at Height. The Ip was moved to onshore to be assed deeply by specialist.,Floor/Ground condition,Scaffolder,45-49,Male,3,Cut/Laceration,Leg,Fall on same level,"Scaffolding ",Working at height,13712,13713,13714,20056061,10338,211,,,,,,Yes,2022-06-09 00:00:00.000,NULL,0,Monday,2022-06-09 14:51:57.000,Yes,Training/Coaching,,NULL,1,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30620,72576,20223503,2022-06-06 00:00:00.000,16:30,Consulting,Resilient Environments,Americas,RE - Canada (DO NOT USE),"Tecumseh (Windsor), ON",Canada,Injury,No,First Aid,"Ankle rolled while doing on-site tunnel top inspection, due to sudden change of unnoticeable walkway surface level drop",B1,B1,Wood,Closed,No,,Cloudy/Overcast,"IP was performing duties as inspector on-site. While IP was trying to capture photos of material defects to make a report on it and stepped backward without noticing the stepping surface level drop by 2"" and rolled over ankle by stepping on the edge.",WorkCare contacted,Floor/Ground condition,Environmental Technician,24-29,Male,1,Strain,Ankle,Slip/Trip,"Walking ",None,13671,13680,13681,20059228,16254,1,,,,,,Yes,2022-06-29 00:00:00.000,NULL,0,Monday,2022-06-29 22:20:57.000,Yes,,,NULL,NULL,NULL,1,NULL,NULL,CAIRS_Incidents.csv
30395,72358,20223285,2022-06-06 00:00:00.000,00:00,Projects,Process & Chemicals,Americas,"PD - Houston (Facilties / Campus) ","PD - Houston (Facilties / Campus) ",United States,Occupational Health,No,,"Wood employee tested on June 6th positive for Covid-19 ",B3,B5,Wood,Closed,No,,Not Applicable,Wood employee tested for positive for Covid-19  on June 6th.  Employee is isolated at home and following CDC guidelines,Employee is isolated at home and following CDC guidelines,Other,,,,,,,,Non Work Related,,13695,13700,13703,20059135,15744,195,,,,Covid  -19 Variants,,No,2022-06-20 00:00:00.000,NULL,0,Monday,2022-06-20 22:52:22.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30461,72398,20223325,2022-06-06 00:00:00.000,16:45,Projects,Conventional Energy,"Europe ",Reading Office,Reading Office,United Kingdom,Occupational Health,No,,IP reported in having tested positive with Covid-19,B3,B5,Wood,Closed,No,,Not Applicable,IP reported in having tested positive with Covid-19,IP tested positive with Covid-19. reported in to line manager and will not come into the office until testing negative,Other,,,,,,,,Non Work Related,,13695,13696,13697,20055444,6973,194,,,,Covid-19,,No,2022-06-22 00:00:00.000,NULL,0,Monday,2022-06-22 11:02:23.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30236,72176,20223103,2022-06-05 00:00:00.000,16:30,Operations,Asia Pacific,APAC Central,AMSC Malampaya,AMSC Malampaya - Offshore,Philippines,Asset Damage,No,,Scaffolding hit a cable during crane operation,A1,A2,Wood,Closed,No,,Not Applicable,"During a scaffold dismantling activity above the DCP crane cab, the scaffolders noticed one of the planks erected as access for painting activity was slightly damaged due to the crane's operation. After further investigation it was found that the scaffold planks attached to the hand rails hit the  slip ring when the crane rotated, slightly damaging the plank and snapping the speaker cable. The crane was temporarily placed out of service. ","The crane was temporarily put out of service until the damaged cable was returned back to service. ",,,,,,,,,"Lifting/Crane Operations ",None,13712,13724,13725,20056022,8109,136,,,,,,Yes,2022-06-09 00:00:00.000,NULL,0,Sunday,2022-06-09 13:24:38.000,Yes,,,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30167,72126,20223053,2022-06-05 00:00:00.000,22:00,Operations,Americas,Canada & LATAM,Brasil - All Clients,FPSO Peregrino,Brazil,Occupational Health,No,,"The Wood employee was offshore when starts to feel mild symptoms, The EE was disembarked to be tested showing as positive for COVID.",B3,B5,Wood,Closed,No,,Not Applicable,"The Wood employee was offshore when starts to feel mild symptoms, The EE was disembarked to be tested showing as positive for COVID.",Disembark+ isolation and medical recommendation.,Other,,,,,,,,Non Work Related,,13712,13713,13714,20056061,10338,211,,,,Virus,,No,2022-06-06 00:00:00.000,NULL,0,Sunday,2022-06-06 21:56:55.000,No,,Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30168,72125,20223052,2022-06-05 00:00:00.000,22:00,Operations,Americas,Canada & LATAM,Brasil - All Clients,FPSO Peregrino,Brazil,Occupational Health,No,,"The Wood employee was offshore when starts to feel mild symptoms, The EE was disembarked to be tested showing as positive for COVID.",B3,B5,Wood,Closed,No,,Not Applicable,"The Wood employee was offshore when starts to feel mild symptoms, The EE was disembarked to be tested showing as positive for COVID.",Disembark+ isolation and medical recommendation,Other,,,,,,,,Non Work Related,,13712,13713,13714,20056061,10338,211,,,,Virus,,No,2022-06-06 00:00:00.000,NULL,0,Sunday,2022-06-06 21:53:13.000,No,,Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30169,72124,20223051,2022-06-05 00:00:00.000,21:00,Operations,Americas,Canada & LATAM,Brasil - All Clients,FPSO Peregrino,Brazil,Occupational Health,No,,"The Wood employee was offshore when starts to feel mild symptoms, The EE was disembarked to be tested showing as positive for COVID.",B3,B5,Wood,Closed,No,,Not Applicable,"The Wood employee was offshore when starts to feel mild symptoms, The EE was disembarked to be tested showing as positive for COVID.",Disembark+ Isolation and medical recommendation.,Other,,,,,,,,Non Work Related,,13712,13713,13714,20056061,10338,211,,,,Virus,,No,2022-06-06 00:00:00.000,NULL,0,Sunday,2022-06-06 21:44:59.000,No,,Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30186,72107,20223034,2022-06-05 00:00:00.000,12:00,Projects,Conventional Energy,"Europe ",Reading Office,Reading Office,United Kingdom,Occupational Health,No,,IP reported in having tested positive with covid 19,B3,B5,Wood,Closed,No,,Not Applicable,IP reported in having tested positive with covid 19,IP reported in having tested positive with covid 19. the IP has not come into work.,Other,,,,,,,,Non Work Related,,13695,13696,13697,20055444,6973,194,,,,Covid 19,,No,2022-06-06 00:00:00.000,NULL,0,Sunday,2022-06-06 08:59:08.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30193,72151,20223078,2022-06-05 00:00:00.000,13:30,Operations,Asia Pacific,APAC West,Woodside EPCM,Goodwin (GWA),Australia,Injury,No,First Aid,IP caught right little finger between a cage door and the adjacent shelf storage inside a storage container,B1,B2,Wood,Closed,No,,Not Applicable,"At the time of the incident, the IP was going through parts ensuring they were present and correct for the upcoming task. After searching for parts inside the hired 10 foot mini storage container, the IP was closing a storage rack cage door inside the container and swung the door with his left (dominant) hand. During this action, the IP caught his right little finger in between the door and adjacent shelf.",IP immediately sought assessment by HSEC/Medic.,Static equipment/machinery,Engineer,50-54,Male,3,Bruise/Contusion/Swelling,Fingers/Thumb,"Manual handling,Trapped between objects","Material Handling/Storage ",None,13712,13724,13727,20056251,11327,212,,,,,,Yes,2022-06-08 00:00:00.000,NULL,0,Sunday,2022-06-08 00:34:32.000,Yes,,,NULL,NULL,NULL,1,NULL,NULL,CAIRS_Incidents.csv
30181,72112,20223039,2022-06-05 00:00:00.000,12:00,Projects,Process & Chemicals,Europe,Milan Office,Milan Office,Italy,Occupational Health,No,,Wood employee tested positive to COVID-19,B3,B5,Wood,Closed,No,,Not Applicable,Wood employee underwent to swab which resulted positive to COVID-19.,The employee is in quarantine as per local legislation. Negative swab is requested before returning in office. No more action required.,Other,,,,,,,,Non Work Related,,13695,13700,13702,20055665,7400,70,,,,Pandemic COVID-19,,No,2022-06-06 00:00:00.000,NULL,0,Sunday,2022-06-06 13:40:33.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30208,72136,20223063,2022-06-05 00:00:00.000,01:15,Projects,Process & Chemicals,Mining & Minerals,Côté Project,Côté Project Site,Canada,Asset Damage,No,,CP-2022-0059 PD Scott Steel (Patrick Mech); minor damage to crane jib from concrete pier,A1,A1,Managed Contractor,Closed,No,Scott Steel,Not Applicable,Crane was booming down (jib in stowed position) when jib contacted corner of concrete pier. Minor damage was sustained to jib and concrete pier. Spotter was present at time of incident.,"Work stopped, scene frozen and supervisor contacted. Canadian Model followed. Incident Investigation initiated.",,,,,,,,,"Lifting/Crane Operations ",None,13695,13700,13732,20059233,16031,1,,,,,,Yes,2022-06-07 00:00:00.000,NULL,0,Sunday,2022-06-07 11:50:11.000,Yes,,,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30201,72143,20223070,2022-06-04 00:00:00.000,14:30,Projects,Process & Chemicals,Mining & Minerals,Trail Office,Trail Office,Canada,Injury/Asset Damage,No,First Aid,"IP set up scanner and then turned to walk down a flight of stairs.  as back was turned, scanner fell and hitting IP on back causing a fall.",B1,B2,Wood,Closed,No,,Not Applicable,"IP was scanning the north stair tower of the KIVCET.  The laser scanner was set up, and when the IP turned to walk down the stairs, The scanner fell over, striking the IP in the back, and knocking the IP down approximately five stairs to the landing below. ","IP received treatment from First Aid personnel where an ice pack was applied to the shoulder/neck.  The scanner was damaged and taken out of service. ",Other,Designer,45-49,Male,6,Strain,Shoulder,Struck by falling object,"Tool Use (Portable Power Tools) ",None,13695,13700,13732,20059241,16043,1,,,,Laser scanner fell over,,Yes,2022-06-07 00:00:00.000,NULL,0,Saturday,2022-06-07 14:36:50.000,Yes,,,NULL,NULL,NULL,1,NULL,NULL,CAIRS_Incidents.csv
30174,72119,20223046,2022-06-04 00:00:00.000,16:00,Operations,Americas,Canada & LATAM,Brasil - All Clients,FPSO Peregrino,Brazil,Occupational Health,No,,The Wood employee has tested positive while was in the hotel during the pre embark quarantine.,B3,B5,Wood,Closed,No,,Not Applicable,The Wood employee has tested positive while was in the hotel during the pre embark quarantine.,Isolation and medical recommendation.,Other,,,,,,,,Non Work Related,,13712,13713,13714,20056061,10338,211,,,,Virus,,No,2022-06-06 00:00:00.000,NULL,0,Saturday,2022-06-06 14:57:57.000,Yes,,Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30175,72118,20223045,2022-06-04 00:00:00.000,16:00,Operations,Americas,Canada & LATAM,Brasil - All Clients,Rio de Janeiro Office,Brazil,Occupational Health,No,,The Wood employee started to feel mild symptoms and when decided to test and outcome a positive result for Covid.,B3,B5,Wood,Closed,No,,Not Applicable,The Wood employee started to feel mild symptoms and when decided to test and outcome a positive result for Covid.,Isolation and medical recommendation.,Other,,,,,,,,Non Work Related,,13712,13713,13714,20056061,10344,211,,,,Virus,,No,2022-06-06 00:00:00.000,NULL,0,Saturday,2022-06-06 14:52:44.000,Yes,,Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30176,72117,20223044,2022-06-04 00:00:00.000,16:00,Operations,Americas,Canada & LATAM,Brasil - All Clients,FPSO Peregrino,Brazil,Occupational Health,No,,"The Wood employee was at the operation base when starts to feel mild symptoms, The EE was forwarded to be tested showing as positive for COV",B3,B5,Wood,Closed,No,,Not Applicable,"The Wood employee was at the operation base when starts to feel mild symptoms, The EE was forwarded to be tested showing as positive for COVID.","Disembark, Isolation and medical recommendation",Other,,,,,,,,Non Work Related,,13712,13713,13714,20056061,10338,211,,,,Virus,,No,2022-06-06 00:00:00.000,NULL,0,Saturday,2022-06-06 14:35:14.000,Yes,,Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30177,72116,20223043,2022-06-04 00:00:00.000,18:00,Operations,Americas,Canada & LATAM,Brasil - All Clients,FPSO Peregrino,Brazil,Occupational Health,No,,"	The Wood employee was offshore when starts to feel mild symptoms, The EE was disembarked to be tested showing as positive for COVID.",B2,B5,Wood,Closed,No,,Not Applicable,"The Wood employee was offshore when starts to feel mild symptoms, The EE was disembarked to be tested showing as positive for COVID.","Disembark, medical recommendation and Isolation.",Other,,,,,,,,Non Work Related,,13712,13713,13714,20056061,10338,211,,,,Virus,,No,2022-06-06 00:00:00.000,NULL,0,Saturday,2022-06-06 14:24:12.000,Yes,,Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30178,72115,20223042,2022-06-04 00:00:00.000,16:00,Operations,Americas,Canada & LATAM,Brasil - All Clients,FPSO Peregrino,Brazil,Occupational Health,No,,"The Wood employee was offshore when starts to feel mild symptoms, The EE was disembarked to be tested showing as positive  for COVID.",B3,B5,Wood,Closed,No,,Not Applicable,"The Wood employee was offshore when starts to feel mild symptoms, The EE was disembarked to be tested showing as positive  for COVID.","Disembark, Isolation and medical recommendation.",Other,,,,,,,,Non Work Related,,13712,13713,13714,20056061,10338,211,,,,Virus,,No,2022-06-06 00:00:00.000,NULL,0,Saturday,2022-06-06 14:14:24.000,Yes,,Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30159,72104,20223031,2022-06-04 00:00:00.000,08:15,Projects,Renewable Energy & Power,Renewable Energy EPC,Maplewood Solar,Maplewood Solar,United States,Asset Damage,No,,Excavator windshield broken while opening,A1,B1,Wood,Closed,No,,Clear/Sunny,"On Saturday June 4th, 2022, at approximately 0815 the operator of an excavator went to open the windshield of the excavator. While lifting the windshield into the open position, the tempered glass of the windshield broke into small pieces. The actual severity rating is an A1 since damage is minor (less than 10K). The potential severity rating is B1 because there was a potential for minor first aid event.","The incident was immediately reported to the superintendent. Incident investigation protocols were put in place by Operations and HSSE site team. The JSA was closed, scene was frozen, photos of the incident were gathered. The employees were escorted to the safety office for statement and UA screening collected.",,,,,,,,,"Operating Equipment/Machinery ",None,13695,13704,13708,20059018,15097,195,,,,,,Yes,2022-06-04 00:00:00.000,NULL,0,Saturday,2022-06-04 15:16:25.000,No,,,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30161,72102,20223029,2022-06-04 00:00:00.000,05:30,Operations,Americas,US East,US East - Oil & Gas - Gulf Coast,Denbury,United States,Asset Damage,No,,"Deer struck the side of a Wood vehicle as EE was en route to work location. ",A1,A1,Wood,Closed,No,,Clear/Sunny,"On June 4, 2022 at 5:30 am, a deer struck the side of a Wood vehicle as EE was en route to work location in Bentonia, MS. Impact caused a small dent to the right rear door of the Wood truck. Actual (A1): Minimal damage to the Wood vehicle, repairs not expected to exceed 10k. Potential (A1): Deer strikes typically do not cause major damage to our vehicles. ","EE reported the incident to his manager. ",,,,,,,,,Non Work Related,,13712,13713,13715,20057877,13611,195,,,,,,No,2022-06-04 00:00:00.000,NULL,0,Saturday,2022-06-04 14:46:52.000,No,,,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30162,72101,20223028,2022-06-04 00:00:00.000,12:00,Projects,Process & Chemicals,Europe,TEVA Genesis,TEVA Genesis - Site,Germany,Occupational Health,No,,Wood employee tested positive to COVID-19,B3,B5,Wood,Closed,No,,Clear/Sunny,Wood employee underwent to swab which resulted positive to COVID-19,"The employee is quarantined as per local law, a negative PCR or rapid test is required to return to office",Other,,,,,,,,Non Work Related,,13695,13700,13702,20055992,8054,43,,,,Covid_19,,No,2022-06-04 00:00:00.000,NULL,0,Saturday,2022-06-04 12:51:21.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30163,72105,20223032,2022-06-04 00:00:00.000,12:00,Projects,Conventional Energy,Middle East,ADNOC Onshore Major Projects,ADNOC Onshore- Site,United Arab Emirates,Occupational Health,No,,IP tested +ve for COVID,B3,B5,Wood,Closed,No,,Not Applicable,IP tested +ve for COVID,"IP isolated, CCs traced, area sanitised.",Other,,,,,,,,Non Work Related,,13695,13696,13698,20057891,13688,193,,,,bio,,No,2022-06-05 00:00:00.000,NULL,0,Saturday,2022-06-05 09:35:27.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30172,72121,20223048,2022-06-04 00:00:00.000,19:00,Operations,"Europe, Middle East & Africa (EMEA)",UK & Europe Operated Assets,Dana,Triton FPSO,United Kingdom,Injury,No,,"NWR - Individual suffered tingling sensation in the arm ",B1,B2,Wood,Closed,No,,Not Applicable,"Individual was using bench press equipment in the gym during off-shift recreational time. During this process the pin for securing the back rest of the bench slipped out of place causing it to fall and the individual to strike the back of their head against the said back rest in a whip like effect. Later that night the individual experienced a mild tingling sensation down left side of his face and down the left arm, which continued into the early hours, concerned the individual reported to the Medic. The individual was examined, neurologically and physically and advised to return to Medic if any conditions got worse.  ISOS Topside doctor consulted and no further action was required. the individual was an experienced gym user and had completed the appropriate gym induction. ","Individual consulted the medic. Bench press equipment was checked and no fault found. Individual remined to check all equipment prior to use. ",Other,,,,,,,,Non Work Related,,13712,13718,13721,20056328,11714,194,,,,"Gym Equipment ",,No,2022-06-06 00:00:00.000,NULL,0,Saturday,2022-06-06 15:46:08.000,Yes,,,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30238,72174,20223101,2022-06-04 00:00:00.000,08:00,Operations,Americas,Canada & LATAM,Canada - Eastern - Misc Clients,EC Misc Clients (Home Office),Canada,Occupational Health,No,,One Wood employee tested positive for COVID-19 while at home,B3,B5,Wood,Closed,No,,Not Applicable,One Wood employee tested positive for COVID-19 while at home,"Employee is self isolating at home. ",Other,,,,,,,,Non Work Related,,13712,13713,13714,20056064,8181,1,,,,"Covid 19 ",,No,2022-06-09 00:00:00.000,NULL,0,Saturday,2022-06-09 12:36:23.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30267,72213,20223140,2022-06-04 00:00:00.000,14:30,Projects,Process & Chemicals,Mining & Minerals,Kemerton Project,Kemerton Project Site,Australia,Occupational Health,No,,"Two (2) managed contractor employee tested positive for COVID-19. ",C3,C5,Managed Contractor,Closed,No,SCEE,Not Applicable,"Two (2) managed contractor employee tested positive for COVID-19 whilst offsite. ",Managed contractor employees self-isolated.,Other,,,,,,,,Non Work Related,,13695,13700,13732,20059248,16052,212,,,,COVID-19,,No,2022-06-13 00:00:00.000,NULL,0,Saturday,2022-06-13 04:18:21.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
